   SAO	 m(phot)	 m(vis)	 dup&var	 RA(deg)	 DEC(deg)	 RAchange(deg/yr)	 DECchange(deg/yr)
228220	 99.90	 6.00		 0	 264.53563622	 -42.88054857	 0.00000084	 -0.00001139
228257	 99.90	 4.80		 0	 265.09829874	 -49.41554251	 0.00003360	 -0.00004889
228420	 99.90	 3.10		 0	 266.89632459	 -40.12700868	 0.00000042	 -0.00000167
228466	 99.90	 4.90		 2	 267.54658322	 -40.09058631	 0.00000252	 -0.00000222
228489	 99.90	 6.00		 2	 267.88660400	 -40.77244816	 -0.00001050	 -0.00001472
228562	 99.90	 5.00		 0	 269.19750039	 -44.34217130	 -0.00000420	 -0.00000306
228578	 99.90	 4.90		 0	 269.44892525	 -41.71619249	 -0.00000588	 -0.00000306
228708	 99.90	 5.00		 2	 271.70772221	 -43.42482372	 -0.00000042	 -0.00002750
228777	 99.90	 4.60		 0	 272.80751394	 -45.95430552	 -0.00000630	 -0.00000917
228778	 99.90	 5.90		 0	 272.77322241	 -41.35902308	 0.00001134	 -0.00000944
228815	 99.90	 5.50		 0	 273.30263503	 -41.33604230	 -0.00000504	 -0.00000111
228851	 99.90	 5.50		 0	 273.96966471	 -44.20656017	 0.00002898	 0.00000333
228854	 6.10	 5.50		 0	 273.97242293	 -44.20686555	 0.00002478	 0.00000000
228982	 99.90	 5.40		 0	 276.07640263	 -44.11019379	 0.00000336	 -0.00000528
229021	 99.90	 5.50		 0	 276.72471549	 -48.11691143	 -0.00000294	 -0.00001167
229023	 99.90	 3.80		 0	 276.74356581	 -45.96831663	 -0.00000588	 -0.00001333
229047	 99.90	 4.10		 0	 277.20808234	 -49.07094265	 0.00006174	 -0.00006722
229064	 99.90	 5.70		 0	 277.48260313	 -47.22033071	 0.00000546	 -0.00000083
229092	 99.90	 5.00		 0	 277.93922029	 -45.91496107	 -0.00000336	 -0.00000889
229094	 99.90	 5.70		 0	 277.98422442	 -43.50772673	 -0.00000210	 -0.00000556
229095	 99.90	 5.30		 0	 278.00835799	 -45.75729162	 0.00000126	 -0.00000222
229111	 99.90	 4.70		 0	 278.37585783	 -42.31253176	 0.00001176	 -0.00000611
229165	 99.90	 6.00		 0	 279.80972075	 -47.90970575	 0.00001134	 0.00000472
229172	 99.90	 5.40		 0	 279.89604604	 -43.18606238	 -0.00002016	 -0.00001444
229285	 99.90	 5.30		 0	 281.93541728	 -40.40607819	 0.00000294	 -0.00000417
229299	 99.90	 5.60		 0	 282.21045488	 -43.68006849	 0.00000924	 -0.00000528
229306	 99.90	 5.80		 0	 282.36351774	 -45.80990807	 0.00002562	 0.00001722
229307	 99.90	 5.60		 0	 282.39586753	 -43.43403517	 -0.00000126	 -0.00000667
229336	 99.90	 5.50		 0	 283.11315937	 -46.59516133	 0.00000756	 -0.00000083
229383	 99.90	 5.40		 0	 284.07040145	 -42.71061553	 -0.00001344	 -0.00000722
229461	 99.90	 4.90		 0	 285.77862302	 -42.09526780	 0.00002058	 -0.00001444
229513	 99.90	 4.70		 0	 287.08716913	 -40.49672301	 0.00001344	 -0.00000722
229531	 99.90	 5.90		 0	 287.49078596	 -41.89250370	 0.00000378	 -0.00000556
229573	 99.90	 6.00		 0	 288.66532408	 -45.19343563	 0.00002352	 -0.00001000
229584	 99.90	 5.30		 0	 289.09061189	 -45.46633553	 -0.00000126	 0.00000056
229646	 99.90	 4.30		 0	 290.65958747	 -44.45901864	 0.00000252	 -0.00000556
229654	 99.90	 4.50		 0	 290.80499963	 -44.79972697	 0.00003822	 -0.00001500
229659	 99.90	 4.10		 0	 290.97165421	 -40.61599224	 0.00001134	 -0.00003417
229712	 99.90	 5.80		 0	 292.34957522	 -43.44577966	 0.00003696	 -0.00003778
229741	 99.90	 5.90		 0	 293.34017549	 -45.27174925	 -0.00000546	 -0.00000861
229746	 99.90	 5.90		 0	 293.53508835	 -40.03465587	 -0.00000210	 -0.00000056
229751	 99.90	 5.00		 0	 293.80403827	 -48.09927578	 -0.00000588	 -0.00001083
229887	 99.90	 6.00		 0	 297.55752738	 -47.55726725	 -0.00000714	 -0.00000222
229903	 99.90	 5.40		 0	 297.96123588	 -39.87439780	 0.00001092	 -0.00000444
229927	 99.90	 4.20		 0	 298.81539422	 -41.86840967	 0.00000546	 0.00001500
229981	 99.90	 6.00		 0	 300.20136587	 -45.11314416	 -0.00000126	 -0.00000083
230177	 99.90	 5.60		 0	 305.61475499	 -42.04970676	 0.00001386	 -0.00002611
230184	 99.90	 5.70		 2	 305.97176798	 -42.42287602	 0.00000000	 0.00000611
230276	 99.90	 5.30		 0	 308.47974782	 -44.51610474	 0.00000630	 -0.00001056
230300	 99.90	 3.20		 0	 309.39201899	 -47.29150298	 0.00002268	 0.00001833
230379	 99.90	 5.10		 0	 312.12166997	 -43.98852959	 0.00007266	 -0.00002944
230391	 99.90	 4.90		 0	 312.37110781	 -46.22692180	 0.00001932	 0.00000639
230523	 99.90	 5.60		 0	 316.60642595	 -41.38602888	 0.00001050	 -0.00000444
230575	 99.90	 5.80		 0	 318.05685137	 -40.26941166	 0.00001764	 -0.00006166
230644	 99.90	 4.90		 0	 320.19024788	 -40.80963943	 0.00002562	 -0.00000167
230667	 99.90	 5.90		 2	 321.10356069	 -41.00666766	 0.00001176	 0.00000000
230692	 99.90	 5.60		 2	 321.75687318	 -42.54788171	 -0.00001848	 0.00000472
230726	 99.90	 5.40		 0	 323.02447801	 -41.17951476	 0.00000672	 0.00000139
230737	 99.90	 5.70		 0	 323.34811563	 -44.84877733	 -0.00000714	 -0.00000222
230846	 99.90	 5.80		 0	 327.06572554	 -47.30370583	 0.00006804	 -0.00008305
230992	 99.90	 2.20		 0	 332.05850218	 -46.96107237	 0.00005376	 -0.00004250
231055	 99.90	 4.90		 0	 333.90419413	 -41.34664260	 0.00001932	 0.00000722
231063	 99.90	 5.20		 0	 334.11115286	 -41.62739546	 -0.00000210	 -0.00000361
231111	 99.90	 5.80		 2	 335.78342819	 -45.92828005	 0.00009534	 -0.00001389
231154	 99.90	 4.00		 0	 337.31760402	 -43.49566253	 0.00001134	 -0.00000194
231161	 99.90	 4.30		 2	 337.43963720	 -43.74933223	 -0.00000252	 0.00000028
231217	 99.90	 5.80		 2	 339.24504619	 -40.59116425	 0.00001386	 -0.00002083
231258	 99.90	 2.20		 0	 340.66706779	 -46.88471655	 0.00005670	 -0.00000306
231265	 99.90	 4.90		 2	 340.87547209	 -41.41436738	 0.00000882	 -0.00002583
231278	 99.90	 5.40		 0	 341.41985553	 -46.54748321	 -0.00001260	 -0.00000556
231364	 99.90	 5.90		 0	 344.19911894	 -47.96915874	 -0.00001344	 0.00000111
231419	 99.90	 5.80		 0	 345.99823628	 -41.47846190	 0.00000210	 0.00001917
231444	 99.90	 4.40		 0	 346.72019889	 -43.52058792	 -0.00001512	 -0.00000639
231464	 99.90	 5.80		 0	 347.48900367	 -42.86053744	 -0.00012432	 -0.00000194
231465	 99.90	 6.00		 0	 347.54103284	 -40.59156990	 0.00001302	 -0.00001278
231468	 99.90	 4.10		 0	 347.58999955	 -45.24665254	 0.00005502	 -0.00000722
231512	 99.90	 5.80		 0	 348.74445377	 -41.10551495	 0.00004242	 -0.00003222
231532	 99.90	 5.90		 2	 349.16551259	 -44.48908518	 -0.00000126	 -0.00000194
231539	 99.90	 5.50		 0	 349.54149164	 -40.82453692	 0.00004998	 -0.00003555
231642	 99.90	 5.90		 0	 352.86203477	 -44.84351872	 0.00001428	 -0.00000556
231675	 99.90	 4.80		 0	 353.76914761	 -42.61510400	 0.00001764	 0.00000000
231707	 99.90	 4.90		 0	 354.46254367	 -45.49239709	 0.00002814	 -0.00000389
231842	 99.90	 6.00		 0	 358.66102405	 -40.30011992	 0.00013482	 0.00000778
231895	 99.90	 5.70		 0	 0.26874996	 -48.80992304	 -0.00000924	 -0.00000250
232091	 99.90	 5.50		 0	 8.61571956	 -52.37323249	 0.00010248	 0.00000833
232099	 99.90	 5.90		 0	 8.88929096	 -54.82188080	 0.00001302	 -0.00001500
232143	 99.90	 5.80		 0	 10.11013268	 -59.45449375	 0.00049014	 0.00012444
232152	 99.90	 5.80		 2	 10.44321207	 -56.50158109	 0.00004326	 0.00001222
232162	 99.90	 4.50		 0	 10.83852445	 -57.46311520	 -0.00000210	 0.00000278
232203	 99.90	 5.20		 0	 12.67121713	 -50.98688211	 0.00002520	 0.00001111
232268	 99.90	 6.00		 0	 15.50749330	 -57.00236185	 0.00000210	 0.00000472
232306	 99.90	 4.10		 2	 17.09620614	 -55.24581414	 0.00000966	 0.00000694
232481	 99.90	 0.60		 0	 24.42886303	 -57.23672345	 0.00005334	 -0.00000944
232490	 99.90	 5.30		 0	 24.94903384	 -56.19464520	 0.00014028	 0.00000556
232501	 99.90	 5.60		 0	 25.62226751	 -53.74051081	 0.00008106	 -0.00002583
232519	 99.90	 5.50		 0	 26.52437212	 -50.81641565	 0.00001512	 -0.00000667
232520	 99.90	 5.10		 0	 26.52628867	 -53.52179670	 0.00006300	 0.00001833
232542	 99.90	 6.00		 0	 27.72648499	 -50.20624861	 -0.00002310	 -0.00000222
232573	 99.90	 3.70		 0	 28.98957720	 -51.60894605	 0.00030744	 0.00008083
232696	 99.90	 3.80		 0	 34.12755801	 -51.51229090	 0.00004368	 -0.00000778
232717	 99.90	 5.60		 2	 34.97621252	 -55.94465904	 0.00001260	 0.00000639
232736	 99.90	 6.00		 0	 35.72766298	 -51.09228232	 0.00000966	 0.00001694
232835	 99.90	 5.30		 0	 39.35098921	 -52.54316610	 0.00003990	 -0.00000528
232857	 99.90	 5.30		 0	 40.16533499	 -54.54994978	 0.00001974	 0.00000000
232864	 99.90	 5.40		 0	 40.63939814	 -50.80022901	 0.00014784	 0.00006166
232981	 99.90	 5.20		 0	 45.90353285	 -59.73776304	 -0.00003948	 -0.00001806
233037	 99.90	 5.70		 0	 48.13792122	 -57.32165645	 0.00000714	 0.00000222
233152	 99.90	 5.60		 0	 53.14464423	 -50.37878460	 0.00003780	 0.00002139
233457	 99.90	 4.40		 0	 64.00691435	 -51.48659889	 0.00004998	 0.00005139
233463	 99.90	 4.40		 0	 64.12053135	 -59.30200155	 -0.00002814	 -0.00004555
233476	 99.90	 6.00		 0	 64.66723584	 -52.86013850	 0.00002688	 0.00001972
233564	 99.90	 3.50		 0	 68.49927864	 -55.04505883	 0.00002688	 -0.00000083
233638	 99.90	 5.30		 0	 70.69325858	 -50.48123465	 -0.00001638	 0.00001000
233664	 99.90	 5.40		 0	 71.08833375	 -59.73278518	 0.00002100	 0.00001083
233709	 99.90	 5.60		 2	 72.72990540	 -53.46149688	 -0.00004284	 0.00002305
233822	 99.90	 4.80		 0	 76.37766886	 -57.47279532	 -0.00001638	 0.00003167
233886	 99.90	 5.90		 0	 78.47191572	 -52.03099665	 -0.00000168	 -0.00000667
233926	 99.90	 5.50		 0	 79.84212415	 -50.60599568	 0.00001008	 0.00006278
233981	 99.90	 5.10		 0	 81.58000432	 -58.91272128	 -0.00000630	 0.00000722
234134	 99.90	 3.90		 0	 86.82134331	 -51.06645452	 0.00000462	 0.00002389
234137	 99.90	 6.00		 0	 86.80435625	 -54.36094469	 -0.00000756	 -0.00000250
234154	 99.90	 4.40		 0	 87.45675202	 -56.16670318	 0.00003990	 -0.00002111
234169	 99.90	 5.00		 0	 87.72206079	 -52.10898254	 0.00000546	 -0.00002194
234181	 99.90	 6.00		 0	 88.08453579	 -57.15615352	 0.00001218	 -0.00002167
234199	 99.90	 5.30		 0	 88.70908981	 -52.63533270	 -0.00000252	 0.00006889
234251	 99.90	 5.80		 0	 90.20512383	 -51.21630137	 -0.00000966	 0.00002611
234359	 99.90	 4.80		 0	 92.57456241	 -54.96863368	 -0.00000210	 0.00000194
234473	 99.90	 5.70		 0	 95.73270519	 -56.37009239	 -0.00001680	 -0.00000667
234475	 99.90	 5.90		 0	 95.90704256	 -52.18122681	 -0.00001134	 -0.00000639
234480	 99.90	 -0.90		 0	 95.98829660	 -52.69569669	 0.00001428	 0.00000583
234519	 99.90	 5.70		 0	 96.76677635	 -58.00229274	 -0.00000798	 -0.00000389
234539	 99.90	 5.30		 2	 97.45461816	 -50.23922922	 -0.00002352	 -0.00001611
234541	 99.90	 5.20		 0	 97.36863493	 -56.85297050	 -0.00001932	 0.00000611
234551	 99.90	 5.60		 0	 97.82611840	 -51.82614927	 0.00004746	 0.00002611
234564	 99.90	 5.80		 2	 97.99325999	 -58.75420156	 0.00000252	 -0.00000306
234589	 99.90	 4.40		 0	 98.74394784	 -52.97556891	 -0.00000420	 0.00000306
234699	 99.90	 5.70		 0	 101.47377357	 -52.41000207	 -0.00000168	 -0.00000083
234705	 99.90	 5.30		 0	 101.72012374	 -51.26573791	 -0.00000126	 -0.00002694
234710	 99.90	 5.60		 0	 101.82817789	 -55.54016158	 0.00000336	 0.00000472
234735	 99.90	 2.80		 0	 102.48406984	 -50.61478485	 0.00001596	 -0.00002083
234737	 99.90	 4.40		 0	 102.46392808	 -53.62213311	 0.00000000	 0.00000833
234854	 99.90	 5.00		 0	 105.21460031	 -51.40255168	 -0.00000714	 0.00000528
234863	 99.90	 6.00		 0	 105.27115871	 -58.94007372	 -0.00002898	 0.00003889
234890	 99.90	 5.70		 2	 105.81487122	 -59.17818246	 0.00001218	 0.00000278
234902	 99.90	 5.30		 0	 106.07630852	 -56.74984551	 0.00000210	 -0.00000056
234940	 99.90	 6.00		 0	 106.80547549	 -51.96790481	 -0.00000378	 0.00001583
235040	 99.90	 6.00		 0	 108.83760970	 -52.49971297	 -0.00002646	 0.00002861
235116	 99.90	 5.50		 0	 110.16130196	 -52.08608256	 -0.00000882	 -0.00000194
235192	 99.90	 5.10		 0	 111.59117308	 -51.01861253	 0.00000084	 0.00000056
235239	 99.90	 5.90		 0	 112.49844004	 -52.65100482	 -0.00001428	 0.00001639
235252	 99.90	 5.90		 0	 112.62886132	 -54.39899425	 0.00000756	 0.00001139
235336	 99.90	 4.90		 0	 113.91541158	 -52.53401023	 0.00000966	 -0.00000528
235539	 99.90	 5.50		 2	 117.27794624	 -56.41045613	 -0.00000168	 0.00000194
235552	 99.90	 5.80		 0	 117.59945016	 -50.50964878	 -0.00002646	 -0.00001361
235579	 99.90	 5.80		 0	 118.12385055	 -54.36726670	 -0.00000168	 0.00000111
235615	 99.90	 5.50		 0	 118.72162164	 -57.30297630	 -0.00003990	 0.00000667
235635	 99.90	 3.60		 0	 119.19458414	 -52.98222726	 -0.00001386	 0.00000722
235638	 99.90	 6.00		 0	 119.21126753	 -59.12650452	 -0.00001344	 -0.00000556
235680	 99.90	 5.90		 0	 120.20830556	 -54.15137785	 -0.00000882	 0.00000139
235686	 99.90	 6.00		 2	 120.34525570	 -54.51498903	 -0.00000882	 0.00000583
235730	 99.90	 6.00		 0	 121.17700164	 -50.59082661	 0.00000000	 -0.00000333
235735	 99.90	 5.40		 0	 121.26669363	 -53.10799096	 0.00001596	 -0.00000167
235784	 99.90	 5.80		 0	 122.39011071	 -56.08555342	 -0.00000294	 0.00000806
235819	 99.90	 5.40		 0	 123.39223603	 -50.19615710	 0.00000378	 -0.00000111
235932	 99.90	 1.70		 0	 125.62853636	 -59.50954069	 -0.00001386	 0.00000472
235933	 99.90	 5.90		 0	 125.73024500	 -52.12404102	 -0.00000420	 0.00000222
235959	 5.30	 5.20		 0	 126.36308685	 -51.72800157	 -0.00018522	 -0.00000083
235962	 99.90	 5.20		 2	 126.37941157	 -51.72815168	 -0.00001848	 -0.00000333
236002	 99.90	 5.10		 0	 126.90232456	 -53.08876077	 -0.00003150	 0.00000361
236062	 99.90	 5.80		 2	 128.02020801	 -53.21219655	 -0.00000966	 0.00000194
236105	 99.90	 5.40		 0	 128.81426248	 -58.22490411	 -0.00001680	 0.00000167
236106	 99.90	 4.80		 0	 128.83169588	 -58.00930975	 0.00002184	 0.00000611
236110	 99.90	 6.00		 0	 128.96709216	 -50.96999589	 -0.00000168	 -0.00000111
236151	 99.90	 5.60		 0	 129.84922975	 -53.43981099	 -0.00001386	 0.00000528
236157	 99.90	 5.40		 2	 129.98999235	 -53.05498547	 -0.00001050	 0.00000333
236164	 99.90	 3.70		 0	 130.07356344	 -52.92197155	 -0.00000798	 0.00000556
236165	 99.90	 5.70		 0	 130.07252982	 -53.01523021	 -0.00001344	 0.00000833
236181	 99.90	 4.40		 0	 130.15437171	 -59.76122968	 -0.00000210	 -0.00000056
236202	 99.90	 5.70		 0	 130.57882587	 -53.10003831	 -0.00001344	 0.00000639
236205	 99.90	 5.00		 0	 130.60610498	 -53.11400760	 -0.00000714	 0.00000611
236232	 99.90	 2.00		 1	 131.17604292	 -54.70831422	 0.00001134	 -0.00002167
236268	 99.90	 4.60		 0	 131.67786818	 -56.76972314	 0.00000084	 0.00000278
236339	 99.90	 5.70		 0	 132.90238943	 -57.63360687	 -0.00000588	 0.00000389
236368	 99.90	 6.00		 0	 133.26596452	 -56.64958130	 -0.00000882	 0.00000917
236405	 99.90	 5.70		 0	 133.79960213	 -54.96555002	 0.00001806	 -0.00002278
236417	 99.90	 4.80		 2	 134.08083570	 -52.72359688	 0.00000000	 0.00000194
236436	 99.90	 5.30		 0	 134.24313980	 -59.22936824	 -0.00000798	 0.00000194
236475	 99.90	 5.20		 2	 134.85038991	 -59.08373778	 -0.00009492	 0.00007778
236518	 99.90	 5.40		 2	 135.43597762	 -52.18848275	 -0.00000294	 0.00000500
236693	 99.90	 3.60		 0	 137.74153254	 -58.96706004	 -0.00001428	 0.00000222
236723	 99.90	 5.60		 0	 138.23157435	 -59.41437408	 0.00000000	 0.00000000
236749	 99.90	 5.20		 0	 138.57508273	 -55.56985341	 -0.00001596	 0.00000611
236787	 99.90	 4.20		 0	 139.05098279	 -57.54127641	 -0.00000714	 -0.00000194
236808	 99.90	 2.30		 0	 139.27256226	 -59.27533780	 -0.00001050	 0.00000194
236824	 99.90	 5.30		 0	 139.52432516	 -51.05100986	 -0.00001008	 0.00000222
236837	 99.90	 5.90		 0	 139.67605017	 -51.56070986	 -0.00000672	 0.00000000
236887	 99.90	 5.70		 0	 140.45834181	 -55.51508378	 -0.00003192	 0.00001667
236891	 99.90	 2.60		 0	 140.52858360	 -55.01071974	 -0.00000294	 0.00000250
236972	 99.90	 5.20		 0	 141.57537959	 -53.37920235	 -0.00000336	 0.00000028
237042	 99.90	 5.60		 0	 142.52178015	 -51.51716849	 -0.00000210	 0.00000250
237056	 99.90	 5.80		 0	 142.59773032	 -58.36175169	 -0.00001638	 0.00000778
237067	 99.90	 3.00		 0	 142.80544707	 -57.03449563	 -0.00001722	 0.00000028
237107	 99.90	 5.20		 0	 143.53638907	 -51.25582917	 -0.00000546	 -0.00000417
237117	 99.90	 4.20		 0	 143.61114290	 -59.22950747	 -0.00000630	 0.00000389
237149	 99.90	 5.50		 2	 144.30149771	 -53.66867219	 -0.00002562	 -0.00000472
237221	 99.90	 5.40		 2	 145.17729380	 -57.98355128	 -0.00001806	 0.00000167
237224	 99.90	 5.80		 0	 145.25934769	 -57.25963432	 0.00004200	 -0.00001194
237268	 99.90	 5.70		 0	 145.92590640	 -53.89156374	 -0.00003234	 0.00000611
237418	 99.90	 5.80		 0	 147.79993227	 -59.42567396	 0.00001134	 -0.00001083
237464	 99.90	 6.00		 0	 148.45909066	 -51.14705711	 -0.00000252	 -0.00000278
237483	 99.90	 5.90		 0	 148.71374471	 -50.24379283	 -0.00001260	 0.00000333
237522	 99.90	 3.70		 0	 149.21569086	 -54.56773611	 -0.00000504	 0.00000194
237640	 99.90	 6.00		 0	 150.74960371	 -60.17863818	 -0.00000714	 0.00000139
237736	 99.90	 5.10		 0	 152.23454182	 -51.81123804	 -0.00000420	 0.00000028
237804	 99.90	 5.50		 0	 153.34509256	 -51.23327124	 -0.00001806	 -0.00000722
237807	 99.90	 6.00		 0	 153.36670511	 -51.75604328	 -0.00002100	 0.00000111
237916	 99.90	 4.60		 0	 154.90357213	 -55.02959469	 -0.00000294	 -0.00000194
237959	 99.90	 4.60		 2	 155.22848057	 -56.04315625	 -0.00000798	 0.00000083
238067	 99.90	 5.60		 0	 156.70412702	 -54.87764738	 -0.00000336	 -0.00000222
238077	 99.90	 4.90		 0	 156.85186424	 -57.63889584	 -0.00000672	 0.00000028
238085	 99.90	 4.10		 0	 156.96966841	 -58.73956249	 -0.00000798	 -0.00000083
238146	 99.90	 5.10		 2	 157.84108539	 -53.71561636	 -0.00019782	 0.00005694
238222	 99.90	 4.50		 0	 158.89693583	 -57.55767045	 -0.00001176	 0.00000000
238242	 99.90	 5.30		 0	 159.08470678	 -59.56469936	 -0.00003234	 -0.00001472
238271	 99.90	 5.60		 0	 159.36173598	 -58.73344616	 -0.00001764	 0.00000056
238295	 99.90	 4.70		 2	 159.68787399	 -59.18304630	 -0.00000630	 0.00000028
238309	 99.90	 4.40		 0	 159.82655732	 -55.60338635	 -0.00001134	 0.00000056
238379	 99.90	 5.40		 0	 160.66911154	 -59.21585159	 -0.00000462	 0.00000000
238468	 99.90	 5.50		 0	 161.73982050	 -56.75727047	 -0.00000840	 -0.00000056
238557	 99.90	 5.60		 0	 163.12862944	 -57.24045111	 -0.00000378	 0.00000111
238574	 99.90	 3.90		 0	 163.37345841	 -58.85337372	 0.00003612	 0.00000833
238813	 99.90	 4.00		 0	 167.14736373	 -58.97505166	 -0.00000504	 0.00000028
238877	 99.90	 6.00		 0	 168.37843962	 -59.61944893	 -0.00000462	 -0.00000139
238878	 99.90	 5.90		 0	 168.41380202	 -53.23176880	 -0.00001134	 0.00001056
238986	 99.90	 4.30		 0	 170.25206500	 -54.49101933	 -0.00001470	 -0.00000083
239017	 99.90	 6.00		 0	 170.78350245	 -56.77954250	 -0.00002142	 -0.00000028
239074	 99.90	 5.90		 2	 171.69699460	 -53.15999149	 -0.00001932	 0.00000389
239145	 99.90	 5.00		 2	 172.94232855	 -59.44227657	 -0.00000252	 -0.00000139
239146	 99.90	 5.30		 0	 172.95285780	 -59.51570744	 -0.00001134	 0.00000056
239189	 99.90	 4.80		 0	 173.69016651	 -54.26412223	 -0.00002814	 0.00000500
239284	 99.90	 6.00		 0	 175.17770872	 -53.96851372	 0.00000210	 -0.00000528
239373	 99.90	 5.40		 0	 176.82956726	 -57.69653427	 -0.00001722	 0.00000528
239443	 99.90	 5.70		 2	 178.04220536	 -56.98780929	 -0.00006090	 0.00000917
239533	 99.90	 5.60		 0	 179.56355152	 -56.31740603	 -0.00001092	 -0.00000028
239687	 99.90	 4.80		 0	 182.02173156	 -50.66131248	 -0.00001554	 -0.00000278
239689	 99.90	 2.90		 0	 182.08979038	 -50.72245970	 -0.00001386	 -0.00000250
239737	 99.90	 4.20		 0	 182.91311956	 -52.36858007	 -0.00001596	 -0.00000444
239791	 99.90	 3.10		 0	 183.78621130	 -58.74885701	 -0.00002226	 -0.00000167
239838	 99.90	 5.00		 2	 184.74903685	 -55.14316700	 -0.00003654	 -0.00000472
239880	 99.90	 6.00		 0	 185.48969966	 -56.37470069	 -0.00000420	 -0.00000333
239901	 99.90	 5.60		 0	 185.70565784	 -57.67622349	 -0.00002436	 -0.00000361
239948	 99.90	 5.00		 2	 186.63182096	 -51.45079876	 -0.00001974	 -0.00000472
239960	 99.90	 5.40		 0	 186.86971255	 -58.99183246	 -0.00001680	 0.00000139
239999	 99.90	 5.80		 0	 187.47479229	 -56.52482829	 -0.00001134	 0.00000528
240019	 99.90	 1.60		 0	 187.79153780	 -57.11323152	 0.00001344	 -0.00007305
240027	 99.90	 5.40		 0	 187.91798390	 -59.42396827	 -0.00000966	 -0.00000111
240161	 99.90	 5.00		 0	 190.48590545	 -59.68575163	 -0.00001386	 -0.00000028
240235	 99.90	 4.90		 2	 191.59432250	 -56.48912842	 -0.00002226	 -0.00000750
240259	 99.90	 1.50		 0	 191.93045633	 -59.68872700	 -0.00002352	 -0.00000333
240314	 99.90	 5.90		 0	 192.74118158	 -52.78752467	 -0.00001260	 -0.00000417
240347	 99.90	 5.90		 0	 193.26633598	 -54.95239204	 -0.00005838	 0.00000306
240366	 99.90	 4.30		 2	 193.64848178	 -57.17780388	 -0.00001680	 -0.00000167
240367	 99.90	 5.50		 2	 193.65350662	 -57.16824293	 -0.00001806	 -0.00000028
240368	 99.90	 4.80		 0	 193.66320279	 -59.14655976	 -0.00001974	 -0.00000278
240385	 99.90	 5.60		 2	 193.98747352	 -56.83600636	 -0.00001218	 -0.00000278
240407	 99.90	 5.30		 0	 194.26833181	 -51.19876542	 -0.00001176	 -0.00000417
240573	 99.90	 6.00		 0	 196.90948312	 -53.45997167	 -0.00001932	 -0.00000778
240645	 99.90	 4.80		 2	 198.07270016	 -59.92081567	 -0.00002730	 -0.00000667
240655	 99.90	 6.00		 2	 198.34782485	 -50.70012351	 -0.00000882	 -0.00000722
240663	 99.90	 6.00		 0	 198.54892509	 -58.68395405	 -0.00004578	 -0.00000306
240666	 99.90	 5.00		 0	 198.56169575	 -59.10329914	 -0.00014448	 -0.00004361
240762	 99.90	 5.70		 0	 200.15763416	 -52.74795218	 -0.00001386	 -0.00000528
240883	 99.90	 5.30		 0	 202.35520540	 -51.16540150	 -0.00000084	 -0.00000472
241026	 99.90	 6.00		 0	 204.70456468	 -57.62310398	 -0.00000294	 -0.00000389
241047	 99.90	 2.60		 0	 204.97208163	 -53.46633036	 -0.00001176	 -0.00000361
241076	 99.90	 5.60		 2	 205.43622746	 -54.56006421	 -0.00002352	 -0.00001278
241080	 99.90	 5.50		 0	 205.50446504	 -58.78714894	 -0.00001848	 -0.00000278
241157	 99.90	 4.70		 2	 206.66400713	 -51.43292132	 0.00000294	 -0.00000917
241177	 99.90	 5.50		 0	 206.91025760	 -50.32122065	 -0.00006636	 -0.00000639
241239	 99.90	 5.70		 2	 208.02010360	 -52.81178543	 -0.00002100	 -0.00000972
241294	 99.90	 5.80		 0	 208.80081216	 -52.16099624	 -0.00001218	 -0.00000667
241403	 99.90	 5.90		 0	 210.85936718	 -56.21374533	 -0.00004200	 -0.00000861
241496	 99.90	 4.80		 0	 212.47840095	 -53.43912173	 -0.00006888	 -0.00002667
241543	 99.90	 5.50		 0	 213.31844734	 -53.66593002	 -0.00000546	 -0.00000500
