2008-Mar-26/00:22:52.000,-3.744,2.473,2.179,2008-Mar-26/00:22:52.000,0.000,1.000,2.000
2008-Mar-26/00:23:08.000,-3.812,2.360,2.148,2008-Mar-26/00:23:08.000,0.000,1.000,2.000
2008-Mar-26/00:23:24.000,-3.769,2.367,2.231,2008-Mar-26/00:23:24.000,0.000,1.000,2.000
2008-Mar-26/00:23:40.000,-3.740,2.423,1.836,2008-Mar-26/00:23:40.000,0.000,1.000,2.000
2008-Mar-26/00:23:56.000,-3.698,2.745,1.861,2008-Mar-26/00:23:56.000,0.000,1.000,2.000
2008-Mar-26/00:24:12.000,-3.765,3.070,1.762,2008-Mar-26/00:24:12.000,0.000,1.000,2.000
2008-Mar-26/00:24:28.000,-3.727,3.180,1.781,2008-Mar-26/00:24:28.000,0.000,1.000,2.000
2008-Mar-26/00:24:44.000,-4.002,2.402,2.050,2008-Mar-26/00:24:44.000,0.000,1.000,2.000
2008-Mar-26/00:25:00.000,-4.041,1.912,2.574,2008-Mar-26/00:25:00.000,0.000,1.000,2.000
2008-Mar-26/00:25:16.000,-3.847,2.239,2.637,2008-Mar-26/00:25:16.000,0.000,1.000,2.000
2008-Mar-26/00:25:32.000,-3.867,2.444,2.400,2008-Mar-26/00:25:32.000,0.000,1.000,2.000
2008-Mar-26/00:25:48.000,-3.819,2.515,2.411,2008-Mar-26/00:25:48.000,0.000,1.000,2.000
2008-Mar-26/00:26:04.000,-3.942,2.388,2.374,2008-Mar-26/00:26:04.000,0.000,1.000,2.000
2008-Mar-26/00:26:20.000,-4.093,1.786,2.472,2008-Mar-26/00:26:20.000,0.000,1.000,2.000
2008-Mar-26/00:26:36.000,-4.330,1.034,2.506,2008-Mar-26/00:26:36.000,0.000,1.000,2.000
2008-Mar-26/00:26:52.000,-4.380,1.423,2.337,2008-Mar-26/00:26:52.000,0.000,1.000,2.000
2008-Mar-26/00:27:08.000,-4.147,2.332,1.990,2008-Mar-26/00:27:08.000,0.000,1.000,2.000
2008-Mar-26/00:27:24.000,-4.303,2.457,1.600,2008-Mar-26/00:27:24.000,0.000,1.000,2.000
2008-Mar-26/00:27:40.000,-4.347,1.968,1.847,2008-Mar-26/00:27:40.000,0.000,1.000,2.000
2008-Mar-26/00:27:56.000,-3.934,0.505,2.745,2008-Mar-26/00:27:56.000,0.000,1.000,2.000
2008-Mar-26/00:28:12.000,-4.050,0.288,2.894,2008-Mar-26/00:28:12.000,0.000,1.000,2.000
2008-Mar-26/00:28:28.000,-3.889,0.479,2.823,2008-Mar-26/00:28:28.000,0.000,1.000,2.000
2008-Mar-26/00:28:44.000,-3.831,0.589,2.750,2008-Mar-26/00:28:44.000,0.000,1.000,2.000
2008-Mar-26/00:29:00.000,-4.043,1.034,2.779,2008-Mar-26/00:29:00.000,0.000,1.000,2.000
2008-Mar-26/00:29:16.000,-4.111,0.997,2.531,2008-Mar-26/00:29:16.000,0.000,1.000,2.000
2008-Mar-26/00:29:32.000,-4.256,0.951,2.447,2008-Mar-26/00:29:32.000,0.000,1.000,2.000
2008-Mar-26/00:29:48.000,-4.225,1.033,2.371,2008-Mar-26/00:29:48.000,0.000,1.000,2.000
2008-Mar-26/00:30:04.000,-4.211,1.263,2.476,2008-Mar-26/00:30:04.000,0.000,1.000,2.000
2008-Mar-26/00:30:20.000,-4.147,0.441,2.711,2008-Mar-26/00:30:20.000,0.000,1.000,2.000
2008-Mar-26/00:30:36.000,-4.126,-0.442,2.644,2008-Mar-26/00:30:36.000,0.000,1.000,2.000
2008-Mar-26/00:30:52.000,-4.144,0.399,2.335,2008-Mar-26/00:30:52.000,0.000,1.000,2.000
2008-Mar-26/00:31:08.000,-3.915,0.294,2.170,2008-Mar-26/00:31:08.000,0.000,1.000,2.000
2008-Mar-26/00:31:24.000,-3.451,-0.683,2.125,2008-Mar-26/00:31:24.000,0.000,1.000,2.000
2008-Mar-26/00:31:40.000,-2.930,0.636,1.807,2008-Mar-26/00:31:40.000,0.000,1.000,2.000
2008-Mar-26/00:31:56.000,-1.730,1.059,1.367,2008-Mar-26/00:31:56.000,0.000,1.000,2.000
2008-Mar-26/00:32:12.000,-0.916,1.616,1.007,2008-Mar-26/00:32:12.000,0.000,1.000,2.000
2008-Mar-26/00:32:28.000,-0.255,1.630,-0.441,2008-Mar-26/00:32:28.000,0.000,1.000,2.000
2008-Mar-26/00:32:44.000,0.137,1.747,-0.490,2008-Mar-26/00:32:44.000,0.000,1.000,2.000
2008-Mar-26/00:33:00.000,1.160,1.524,-1.716,2008-Mar-26/00:33:00.000,0.000,1.000,2.000
2008-Mar-26/00:33:16.000,1.038,1.866,-1.722,2008-Mar-26/00:33:16.000,0.000,1.000,2.000
2008-Mar-26/00:33:32.000,0.311,2.361,-1.242,2008-Mar-26/00:33:32.000,0.000,1.000,2.000
2008-Mar-26/00:33:48.000,0.129,2.399,-0.775,2008-Mar-26/00:33:48.000,0.000,1.000,2.000
2008-Mar-26/00:34:04.000,0.158,2.311,-0.671,2008-Mar-26/00:34:04.000,0.000,1.000,2.000
2008-Mar-26/00:34:20.000,-0.678,1.699,0.150,2008-Mar-26/00:34:20.000,0.000,1.000,2.000
2008-Mar-26/00:34:36.000,-0.431,0.388,0.453,2008-Mar-26/00:34:36.000,0.000,1.000,2.000
2008-Mar-26/00:34:52.000,-0.451,0.040,0.611,2008-Mar-26/00:34:52.000,0.000,1.000,2.000
2008-Mar-26/00:35:08.000,-0.782,0.103,0.444,2008-Mar-26/00:35:08.000,0.000,1.000,2.000
2008-Mar-26/00:35:24.000,-0.842,0.133,0.359,2008-Mar-26/00:35:24.000,0.000,1.000,2.000
2008-Mar-26/00:35:40.000,-0.792,-0.081,0.452,2008-Mar-26/00:35:40.000,0.000,1.000,2.000
2008-Mar-26/00:35:56.000,-0.763,-0.315,0.481,2008-Mar-26/00:35:56.000,0.000,1.000,2.000
2008-Mar-26/00:36:12.000,-0.614,-0.507,0.443,2008-Mar-26/00:36:12.000,0.000,1.000,2.000
2008-Mar-26/00:36:28.000,-0.898,-0.853,0.790,2008-Mar-26/00:36:28.000,0.000,1.000,2.000
2008-Mar-26/00:36:44.000,-0.890,-0.754,0.610,2008-Mar-26/00:36:44.000,0.000,1.000,2.000
