2008-Mar-26/11:06:31.118,28427576.000,24613352.000,21236146.000,20485304.000,19773090.000,20171212.000,23715422.000,26596430.000
2008-Mar-26/11:08:07.270,28115340.000,24336520.000,21659062.000,21250058.000,20621760.000,20898934.000,23721658.000,25382254.000
2008-Mar-26/11:09:43.422,28999992.000,24570898.000,22383096.000,22020510.000,21403130.000,21557818.000,24029298.000,25302102.000
2008-Mar-26/11:11:19.575,27559916.000,24335534.000,22620884.000,22027306.000,21652840.000,21431344.000,23578666.000,23807388.000
2008-Mar-26/11:12:55.727,30600358.000,25523316.000,22299018.000,21740404.000,20990004.000,21416368.000,25612480.000,27548092.000
2008-Mar-26/11:14:31.879,30918716.000,26322862.000,22923274.000,22171862.000,21641074.000,22531678.000,25852500.000,27235990.000
2008-Mar-26/11:16:08.031,27115164.000,24953334.000,23278034.000,22882328.000,21971018.000,22158744.000,24318718.000,24885650.000
2008-Mar-26/11:17:44.183,26250424.000,24947956.000,22701060.000,21662436.000,21379806.000,21303796.000,23567604.000,23733068.000
2008-Mar-26/11:19:20.335,26165812.000,24702952.000,22701160.000,22439076.000,21524042.000,21715152.000,23303226.000,23715380.000
2008-Mar-26/11:20:56.487,26412432.000,24985912.000,23502680.000,22880308.000,22058780.000,21710016.000,22825986.000,23673406.000
2008-Mar-26/11:22:32.640,27704696.000,25602426.000,24068736.000,23403432.000,22212518.000,22164042.000,23118392.000,24548898.000
2008-Mar-26/11:24:08.792,27951158.000,25553478.000,24706714.000,23794088.000,22579634.000,21689464.000,22749466.000,23029092.000
2008-Mar-26/11:25:44.944,27118806.000,25559266.000,24277234.000,23819482.000,22305328.000,22036184.000,23168668.000,23293912.000
2008-Mar-26/11:27:21.096,31415062.000,26332618.000,24490122.000,23828544.000,22700664.000,22817804.000,24979036.000,26085366.000
2008-Mar-26/11:28:57.248,33159782.000,26855378.000,25599408.000,25480446.000,24177036.000,23522166.000,25578254.000,27030222.000
2008-Mar-26/11:30:33.400,45662072.000,41292620.000,37577324.000,34956200.000,34555960.000,36425616.000,39637080.000,43635996.000
2008-Mar-26/11:32:09.552,33364650.000,25757096.000,23521350.000,22996146.000,20937024.000,19771706.000,21414892.000,23974566.000
2008-Mar-26/11:33:45.705,33809044.000,26283780.000,25942244.000,25589784.000,22429296.000,19938268.000,20149074.000,21670966.000
2008-Mar-26/11:35:21.857,35201964.000,26801766.000,27248018.000,26461618.000,23562884.000,21168858.000,21144820.000,21924024.000
2008-Mar-26/11:36:58.009,28950706.000,26073580.000,26324146.000,25295488.000,23406144.000,22386878.000,22819598.000,23641980.000
2008-Mar-26/11:38:34.161,31810752.000,28567466.000,26337296.000,24972846.000,25191350.000,25566540.000,28300072.000,30194560.000
2008-Mar-26/11:40:10.313,32078606.000,27898438.000,26630246.000,25698584.000,23324394.000,21863976.000,23670180.000,25778384.000
2008-Mar-26/11:41:46.465,33734216.000,26432260.000,28282450.000,26215152.000,21752732.000,20702668.000,21200142.000,22110592.000
2008-Mar-26/11:43:22.618,34209924.000,26350964.000,26354690.000,24475904.000,19410770.000,17733184.000,18235426.000,19520836.000
2008-Mar-26/11:44:58.770,33708620.000,25562586.000,27092126.000,24330890.000,20059390.000,17720966.000,17406982.000,18282532.000
2008-Mar-26/11:46:34.922,33785236.000,28067384.000,28415540.000,24030796.000,21132160.000,17888776.000,18064304.000,19124198.000
2008-Mar-26/11:48:11.074,32906306.000,28086172.000,27266478.000,26076754.000,25775842.000,24761672.000,27060462.000,28648982.000
2008-Mar-26/11:49:47.226,34298960.000,28491946.000,25924114.000,25446126.000,25348752.000,25189446.000,26117746.000,28695608.000
2008-Mar-26/11:51:23.378,50401264.000,41592584.000,36447752.000,34410148.000,34284176.000,36776560.000,44162596.000,57649752.000
2008-Mar-26/11:52:59.530,29161934.000,28494856.000,29505322.000,30172566.000,30418676.000,30268688.000,29419908.000,28669102.000
